City,growth_from_2000_to_2013,latitude,longitude,population,rank,state
Schaumburg,-0.01,42.0333607,-88.0834059,74907,445,Illinois
Mount Pleasant,0.53,32.8323225,-79.8284258,74885,446,South Carolina
Auburn,0.35,47.3073228,-122.2284532,74860,447,Washington
Decatur,-0.09,39.8403147,-88.9548001,74710,448,Illinois
San Ramon,0.66,37.7799273,-121.9780153,74513,449,California
Pleasanton,0.15,37.6624312,-121.8746789,74110,450,California
Wyoming,0.07,42.9133602,-85.7053085,74100,451,Michigan
Lake Charles,0.03,30.2265949,-93.2173758,74024,452,Louisiana
Plymouth,0.12,45.0105194,-93.4555093,73987,453,Minnesota
Bolingbrook,0.30,41.6986416,-88.0683955,73936,454,Illinois
Pharr,0.56,26.1947962,-98.1836216,73790,455,Texas
Appleton,0.05,44.2619309,-88.4153847,73596,456,Wisconsin
Gastonia,0.08,35.262082,-81.1873005,73209,457,North Carolina
Folsom,0.39,38.6779591,-121.1760583,73098,458,California
Southfield,-0.07,42.4733688,-83.2218731,73006,459,Michigan
Rochester Hills,0.06,42.6583661,-83.1499322,72952,460,Michigan
New Britain,0.02,41.6612104,-72.7795419,72939,461,Connecticut
Goodyear,2.71,33.4353394,-112.3576567,72864,462,Arizona
Canton,-0.10,40.7989473,-81.378447,72535,463,Ohio
Warner Robins,0.46,32.6130007,-83.624201,72531,464,Georgia
Union City,0.07,37.5933918,-122.0438298,72528,465,California
Perris,0.99,33.7825194,-117.2286478,72326,466,California
Manteca,0.43,37.7974273,-121.2160526,71948,467,California
Iowa City,0.14,41.6611277,-91.5301683,71591,468,Iowa
Jonesboro,0.28,35.8422967,-90.704279,71551,469,Arkansas
Wilmington,-0.02,39.7390721,-75.5397878,71525,470,Delaware
Lynwood,0.02,33.930293,-118.2114603,71371,471,California
Loveland,0.37,40.3977612,-105.0749801,71334,472,Colorado
Pawtucket,-0.03,41.878711,-71.3825558,71172,473,Rhode Island
Boynton Beach,0.17,26.5317866,-80.0905465,71097,474,Florida
Waukesha,0.08,43.0116784,-88.2314813,71016,475,Wisconsin
Gulfport,-0.01,30.3674198,-89.0928155,71012,476,Mississippi
Apple Valley,0.30,34.5008311,-117.1858759,70924,477,California
Passaic,0.04,40.8567662,-74.1284764,70868,478,New Jersey
Rapid City,0.18,44.0805434,-103.2310149,70812,479,South Dakota
Layton,0.20,41.0602216,-111.9710529,70790,480,Utah
Lafayette,0.15,40.4167022,-86.8752869,70373,481,Indiana
Turlock,0.24,37.4946568,-120.8465941,70365,482,California
Muncie,-0.01,40.1933767,-85.3863599,70316,483,Indiana
Temple,0.27,31.0982344,-97.342782,70190,484,Texas
Missouri City,0.31,29.6185669,-95.5377215,70185,485,Texas
Redlands,0.09,34.0555693,-117.1825381,69999,486,California
Santa Fe,0.11,35.6869752,-105.937799,69976,487,New Mexico
Lauderhill,0.04,26.1403635,-80.2133808,69813,488,Florida
Milpitas,0.11,37.4323341,-121.8995741,69783,489,California
Palatine,0.05,42.1103041,-88.03424,69350,490,Illinois
Missoula,0.20,46.8787176,-113.996586,69122,491,Montana
Rock Hill,0.36,34.9248667,-81.0250784,69103,492,South Carolina
Jacksonville,0.05,34.7540524,-77.4302414,69079,493,North Carolina
Franklin,0.49,35.9250637,-86.8688899,68886,494,Tennessee
Flagstaff,0.29,35.1982836,-111.651302,68667,495,Arizona
Flower Mound,0.33,33.0145673,-97.0969552,68609,496,Texas
Weston,0.35,26.1003654,-80.3997748,68388,497,Florida
Waterloo,-0.01,42.492786,-92.3425775,68366,498,Iowa
Union City,0.02,40.6975898,-74.2631635,68247,499,New Jersey
Mount Vernon,0.00,40.9125992,-73.8370786,68224,500,New York
Fort Myers,0.31,26.640628,-81.8723084,68190,501,Florida
Dothan,0.17,31.2232313,-85.3904888,68001,502,Alabama
Rancho Cordova,0.26,38.5890723,-121.302728,67911,503,California
Redondo Beach,0.07,33.8491816,-118.3884078,67815,504,California
Jackson,0.13,35.6145169,-88.8139469,67685,505,Tennessee
Pasco,0.99,46.2395793,-119.1005657,67599,506,Washington
St. Charles,0.11,38.7881062,-90.4974359,67569,507,Missouri
Eau Claire,0.09,44.811349,-91.4984941,67545,508,Wisconsin
North Richland Hills,0.20,32.8342952,-97.2289029,67317,509,Texas
Bismarck,0.20,46.8083268,-100.7837392,67034,510,North Dakota
Yorba Linda,0.13,33.8886259,-117.8131125,67032,511,California
Kenner,-0.05,29.9940924,-90.2417434,66975,512,Louisiana
Walnut Creek,0.04,37.9100783,-122.0651819,66900,513,California
Frederick,0.26,39.4142688,-77.4105409,66893,514,Maryland
Oshkosh,0.05,44.0247062,-88.5426136,66778,515,Wisconsin
Pittsburg,0.17,38.0279762,-121.8846806,66695,516,California
Palo Alto,0.14,37.4418834,-122.1430195,66642,517,California
Bossier City,0.17,32.5159852,-93.7321228,66333,518,Louisiana
Portland,0.03,43.661471,-70.2553259,66318,519,Maine
St. Cloud,0.11,45.5579451,-94.1632404,66297,520,Minnesota
Davis,0.12,38.5449065,-121.7405167,66205,521,California
South San Francisco,0.09,37.654656,-122.4077498,66174,522,California
Camarillo,0.15,34.2163937,-119.0376023,66086,523,California
North Little Rock,0.09,34.769536,-92.2670941,66075,524,Arkansas
Schenectady,0.07,42.8142432,-73.9395687,65902,525,New York
Gaithersburg,0.24,39.1434406,-77.2013705,65690,526,Maryland
Harlingen,0.12,26.1906306,-97.6961026,65665,527,Texas
Woodbury,0.40,44.9238552,-92.9593797,65656,528,Minnesota
Eagan,0.03,44.8041322,-93.1668858,65453,529,Minnesota
Yuba City,0.28,39.1404477,-121.6169108,65416,530,California
Maple Grove,0.27,45.0724642,-93.4557877,65415,531,Minnesota
Youngstown,-0.20,41.0997803,-80.6495194,65184,532,Ohio
Skokie,0.03,42.0324025,-87.7416246,65176,533,Illinois
Kissimmee,0.33,28.2919557,-81.407571,65173,534,Florida
Johnson City,0.16,36.3134397,-82.3534727,65123,535,Tennessee
Victoria,0.08,28.8052674,-97.0035982,65098,536,Texas
San Clemente,0.29,33.4269728,-117.6119925,65040,537,California
Bayonne,0.05,40.6687141,-74.1143091,65028,538,New Jersey
Laguna Niguel,0.03,33.5225261,-117.7075526,64652,539,California
East Orange,-0.07,40.767323,-74.2048677,64544,540,New Jersey
Shawnee,0.32,39.0228485,-94.7151865,64323,541,Kansas
Homestead,1.01,25.4687224,-80.4775569,64079,542,Florida
Rockville,0.34,39.0839973,-77.1527578,64072,544,Maryland
Delray Beach,0.06,26.4614625,-80.0728201,64072,543,Florida
Janesville,0.06,42.6827885,-89.0187222,63820,545,Wisconsin
Conway,0.46,35.0886963,-92.4421011,63816,546,Arkansas
Pico Rivera,0.00,33.9830688,-118.096735,63771,547,California
Lorain,-0.07,41.452819,-82.1823746,63710,548,Ohio
Montebello,0.02,34.0165053,-118.1137535,63495,549,California
Lodi,0.10,38.1341477,-121.2722194,63338,550,California
New Braunfels,0.64,29.7030024,-98.1244531,63279,551,Texas
Marysville,1.16,48.0517637,-122.1770818,63269,552,Washington
Tamarac,0.13,26.2128609,-80.2497707,63155,553,Florida
Madera,0.44,36.9613356,-120.0607176,63105,554,California
Conroe,0.62,30.3118769,-95.4560512,63032,555,Texas
Santa Cruz,0.13,36.9741171,-122.0307963,62864,556,California
Eden Prairie,0.13,44.8546856,-93.470786,62603,557,Minnesota
Cheyenne,0.17,41.1399814,-104.8202462,62448,558,Wyoming
Daytona Beach,-0.02,29.2108147,-81.0228331,62316,559,Florida
Alpharetta,0.34,34.0753762,-84.2940899,62298,560,Georgia
Hamilton,0.03,39.3995008,-84.5613355,62258,561,Ohio
Waltham,0.05,42.3764852,-71.2356113,62227,562,Massachusetts
Coon Rapids,0.01,45.1732394,-93.3030063,62103,563,Minnesota
Haverhill,0.05,42.7762015,-71.0772796,62088,564,Massachusetts
Council Bluffs,0.06,41.2619444,-95.8608333,61969,565,Iowa
Taylor,-0.06,42.240872,-83.2696509,61817,566,Michigan
Utica,0.02,43.100903,-75.232664,61808,567,New York
Ames,0.21,42.034722,-93.62,61792,568,Iowa
La Habra,0.04,33.9319578,-117.9461734,61653,569,California
Encinitas,0.06,33.0369867,-117.2919818,61588,570,California
Bowling Green,0.24,36.9685219,-86.4808043,61488,571,Kentucky
Burnsville,0.02,44.7677424,-93.2777226,61434,572,Minnesota
Greenville,0.08,34.8526176,-82.3940104,61397,573,South Carolina
West Des Moines,0.30,41.5772115,-93.711332,61255,574,Iowa
Cedar Park,1.34,30.505198,-97.8202888,61238,575,Texas
Tulare,0.33,36.2077288,-119.3473379,61170,576,California
Monterey Park,0.02,34.0625106,-118.1228476,61085,577,California
Vineland,0.09,39.4863773,-75.0259637,61050,578,New Jersey
Terre Haute,0.03,39.4667034,-87.4139092,61025,579,Indiana
North Miami,0.02,25.8900949,-80.1867138,61007,580,Florida
Mansfield,1.14,32.5631924,-97.1416768,60872,581,Texas
West Allis,-0.01,43.0166806,-88.0070315,60697,582,Wisconsin
Bristol,0.00,41.6717648,-72.9492703,60568,583,Connecticut
Taylorsville,0.03,40.6677248,-111.9388258,60519,584,Utah
Malden,0.07,42.4250964,-71.066163,60509,585,Massachusetts
Meriden,0.04,41.5381535,-72.8070435,60456,586,Connecticut
Blaine,0.33,45.1607987,-93.2349489,60407,587,Minnesota
Wellington,0.55,26.6617635,-80.2683571,60202,588,Florida
Cupertino,0.14,37.3229978,-122.0321823,60189,589,California
Springfield,0.12,44.0462362,-123.0220289,60177,590,Oregon
Rogers,0.51,36.3320196,-94.1185366,60112,591,Arkansas
St. Clair Shores,-0.05,42.4974085,-82.8963604,60070,592,Michigan
Gardena,0.03,33.8883487,-118.3089624,59957,593,California
Pontiac,-0.11,42.6389216,-83.2910468,59887,594,Michigan
National City,0.10,32.6781085,-117.0991967,59834,595,California
Grand Junction,0.31,39.0638705,-108.5506486,59778,596,Colorado
Rocklin,0.60,38.7907339,-121.2357828,59738,597,California
Chapel Hill,0.24,35.9131996,-79.0558445,59635,598,North Carolina
Casper,0.20,42.866632,-106.313081,59628,599,Wyoming
Broomfield,0.50,39.9205411,-105.0866504,59471,600,Colorado
Petaluma,0.08,38.232417,-122.6366524,59440,601,California
South Jordan,1.00,40.5621704,-111.929658,59366,602,Utah
Springfield,-0.10,39.9242266,-83.8088171,59357,603,Ohio
Great Falls,0.04,47.4941836,-111.2833449,59351,604,Montana
Lancaster,0.05,40.0378755,-76.3055144,59325,605,Pennsylvania
North Port,1.55,27.044224,-82.2359254,59212,606,Florida
Lakewood,0.01,47.1717649,-122.518458,59097,607,Washington
Marietta,-0.04,33.952602,-84.5499327,59089,608,Georgia
San Rafael,0.05,37.9735346,-122.5310874,58994,609,California
Royal Oak,-0.02,42.4894801,-83.1446485,58946,610,Michigan
Des Plaines,0.03,42.0333623,-87.8833991,58918,611,Illinois
Huntington Park,-0.04,33.9816812,-118.2250725,58879,612,California
La Mesa,0.07,32.7678287,-117.0230839,58642,613,California
Orland Park,0.14,41.6303103,-87.8539425,58590,614,Illinois
Auburn,0.26,32.6098566,-85.4807825,58582,615,Alabama
Lakeville,0.34,44.6496868,-93.24272,58562,616,Minnesota
Owensboro,0.08,37.7719074,-87.1111676,58416,617,Kentucky
Moore,0.42,35.3395079,-97.4867028,58414,618,Oklahoma
Jupiter,0.46,26.9342246,-80.0942087,58298,619,Florida
Idaho Falls,0.14,43.4916514,-112.0339645,58292,620,Idaho
Dubuque,0.01,42.5005583,-90.6645718,58253,621,Iowa
Bartlett,0.32,35.2045328,-89.8739753,58226,622,Tennessee
Rowlett,0.29,32.9029017,-96.56388,58043,623,Texas
Novi,0.22,42.48059,-83.4754913,57960,624,Michigan
White Plains,0.09,41.0339862,-73.7629097,57866,625,New York
Arcadia,0.08,34.1397292,-118.0353449,57639,626,California
Redmond,0.26,47.6739881,-122.121512,57530,627,Washington
Lake Elsinore,0.97,33.6680772,-117.3272615,57525,628,California
Ocala,0.21,29.1871986,-82.1400923,57468,629,Florida
Tinley Park,0.16,41.5731442,-87.7932939,57282,630,Illinois
Port Orange,0.23,29.1383165,-80.9956105,57203,631,Florida
Medford,0.03,42.4184296,-71.1061639,57170,632,Massachusetts
Oak Lawn,0.03,41.719978,-87.7479528,57073,633,Illinois
Rocky Mount,-0.03,35.9382103,-77.7905339,56954,634,North Carolina
Kokomo,0.21,40.486427,-86.1336033,56895,635,Indiana
Coconut Creek,0.28,26.2517482,-80.1789351,56792,636,Florida
Bowie,0.09,39.0067768,-76.7791365,56759,637,Maryland
Berwyn,0.05,41.8505874,-87.7936685,56758,638,Illinois
Midwest City,0.05,35.4495065,-97.3967019,56756,639,Oklahoma
Fountain Valley,0.03,33.7091847,-117.9536697,56707,640,California
Buckeye,4.81,33.3703197,-112.5837766,56683,641,Arizona
Dearborn Heights,-0.03,42.3369816,-83.2732627,56620,642,Michigan
Woodland,0.14,38.6785157,-121.7732971,56590,643,California
Noblesville,0.88,40.0455917,-86.0085955,56540,644,Indiana
Valdosta,0.22,30.8327022,-83.2784851,56481,645,Georgia
Diamond Bar,0.00,34.0286226,-117.8103367,56449,646,California
Manhattan,0.23,39.1836082,-96.5716694,56143,647,Kansas
Santee,0.06,32.8383828,-116.9739167,56105,648,California
Taunton,0.00,41.900101,-71.0897674,56069,649,Massachusetts
Sanford,0.43,28.8028612,-81.269453,56002,650,Florida
Kettering,-0.03,39.6895036,-84.1688274,55870,651,Ohio
New Brunswick,0.16,40.4862157,-74.4518188,55831,652,New Jersey
Decatur,0.03,34.6059253,-86.9833417,55816,653,Alabama
Chicopee,0.02,42.1487043,-72.6078672,55717,654,Massachusetts
Anderson,-0.07,40.1053196,-85.6802541,55670,655,Indiana
Margate,0.03,26.2445263,-80.206436,55456,656,Florida
Weymouth Town,,42.2180724,-70.9410356,55419,657,Massachusetts
Hempstead,0.04,40.7062128,-73.6187397,55361,658,New York
Corvallis,0.12,44.5645659,-123.2620435,55298,659,Oregon
Eastvale,,33.952463,-117.5848025,55191,660,California
Porterville,0.20,36.06523,-119.0167679,55174,661,California
West Haven,0.05,41.2705484,-72.9469711,55046,662,Connecticut
Brentwood,1.22,37.931868,-121.6957863,55000,663,California
Paramount,-0.01,33.8894598,-118.1597911,54980,664,California
Grand Forks,0.12,47.9252568,-97.0328547,54932,665,North Dakota
Georgetown,0.92,30.6332618,-97.6779842,54898,666,Texas
St. Peters,0.07,38.7874699,-90.6298922,54842,667,Missouri
Shoreline,0.03,47.7556531,-122.3415178,54790,668,Washington
Mount Prospect,-0.03,42.0664167,-87.9372908,54771,669,Illinois
Hanford,0.30,36.3274502,-119.6456844,54686,670,California
Normal,0.20,40.5142026,-88.9906312,54664,671,Illinois
Rosemead,0.02,34.0805651,-118.072846,54561,672,California
Lehi,1.76,40.3916172,-111.8507662,54382,673,Utah
Pocatello,0.05,42.8713032,-112.4455344,54350,674,Idaho
Highland,0.21,34.1283442,-117.2086513,54291,675,California
Novato,0.13,38.1074198,-122.5697032,54194,676,California
Port Arthur,-0.06,29.8849504,-93.939947,54135,677,Texas
Carson City,0.03,39.1637984,-119.7674034,54080,678,Nevada
San Marcos,0.49,29.8832749,-97.9413941,54076,679,Texas
Hendersonville,0.32,36.3047735,-86.6199957,54068,680,Tennessee
Elyria,-0.04,41.3683798,-82.1076486,53956,681,Ohio
Revere,0.13,42.4084302,-71.0119948,53756,682,Massachusetts
Pflugerville,1.23,30.4393696,-97.6200043,53752,683,Texas
Greenwood,0.46,39.6136578,-86.1066526,53665,684,Indiana
Bellevue,0.21,41.1543623,-95.9145568,53663,685,Nebraska
Wheaton,-0.03,41.8661403,-88.1070127,53648,686,Illinois
Smyrna,0.20,33.8839926,-84.5143761,53438,687,Georgia
Sarasota,0.01,27.3364347,-82.5306527,53326,688,Florida
Blue Springs,0.10,39.0169509,-94.2816148,53294,689,Missouri
Colton,0.11,34.0739016,-117.3136547,53243,690,California
Euless,0.15,32.8370727,-97.0819541,53224,691,Texas
Castle Rock,1.54,39.3722121,-104.8560902,53063,692,Colorado
Cathedral City,0.23,33.7805388,-116.4668036,52977,693,California
Kingsport,0.17,36.548434,-82.5618186,52962,694,Tennessee
Lake Havasu City,0.25,34.483901,-114.3224548,52844,695,Arizona
Pensacola,-0.06,30.421309,-87.2169149,52703,696,Florida
Hoboken,0.36,40.7439905,-74.0323626,52575,697,New Jersey
Yucaipa,0.27,34.033625,-117.0430865,52536,698,California
Watsonville,0.13,36.910231,-121.7568946,52477,699,California
Richland,0.35,46.2856907,-119.2844621,52413,700,Washington
Delano,0.32,35.7688425,-119.2470536,52403,701,California
Hoffman Estates,0.05,42.0629915,-88.1227199,52398,702,Illinois
Florissant,-0.03,38.789217,-90.322614,52363,703,Missouri
Placentia,0.12,33.8722371,-117.8703363,52206,704,California
West New York,0.13,40.7878788,-74.0143064,52122,705,New Jersey
Dublin,0.70,37.7021521,-121.9357918,52105,706,California
Oak Park,-0.01,41.8850317,-87.7845025,52066,707,Illinois
Peabody,0.08,42.5278731,-70.9286609,52044,708,Massachusetts
Perth Amboy,0.10,40.5067723,-74.2654234,51982,709,New Jersey
Battle Creek,-0.03,42.3211522,-85.1797142,51848,710,Michigan
Bradenton,0.03,27.4989278,-82.5748194,51763,711,Florida
Gilroy,0.24,37.0057816,-121.5682751,51701,712,California
Milford,0.02,41.2306979,-73.064036,51644,713,Connecticut
Albany,0.26,44.6365107,-123.1059282,51583,714,Oregon
Ankeny,0.87,41.7317884,-93.6001278,51567,715,Iowa
La Crosse,-0.01,43.8013556,-91.2395807,51522,716,Wisconsin
Burlington,0.12,36.0956918,-79.4377991,51510,717,North Carolina
DeSoto,0.36,32.5896998,-96.8570738,51483,718,Texas
Harrisonburg,0.27,38.4495688,-78.8689155,51395,719,Virginia
Minnetonka,0.00,44.9211836,-93.4687489,51368,720,Minnesota
Elkhart,-0.03,41.6819935,-85.9766671,51265,721,Indiana
Lakewood,-0.09,41.4819932,-81.7981908,51143,722,Ohio
Glendora,0.03,34.1361187,-117.865339,51074,723,California
Southaven,0.73,34.9889818,-90.0125913,50997,724,Mississippi
Charleston,-0.05,38.3498195,-81.6326234,50821,725,West Virginia
Joplin,0.11,37.0842271,-94.513281,50789,726,Missouri
Enid,0.08,36.3955891,-97.8783911,50725,727,Oklahoma
Palm Beach Gardens,0.40,26.8233946,-80.1386547,50699,728,Florida
Brookhaven,,33.8651033,-84.3365917,50603,729,Georgia
Plainfield,0.06,40.6337136,-74.4073736,50588,730,New Jersey
Grand Island,0.16,40.9263957,-98.3420118,50550,731,Nebraska
Palm Desert,0.13,33.7222445,-116.3744556,50508,732,California
Huntersville,0.93,35.410694,-80.8428504,50458,733,North Carolina
Tigard,0.18,45.4312294,-122.7714861,50444,734,Oregon
Lenexa,0.25,38.9536174,-94.7335709,50344,735,Kansas
Saginaw,-0.18,43.4194699,-83.9508068,50303,736,Michigan
Kentwood,0.11,42.8694731,-85.6447492,50233,737,Michigan
Doral,1.38,25.8195424,-80.3553302,50213,738,Florida
Apple Valley,0.09,44.7319094,-93.21772,50201,739,Minnesota
Grapevine,0.18,32.9342919,-97.0780654,50195,740,Texas
Aliso Viejo,0.25,33.5676842,-117.7256083,50175,741,California
Sammamish,0.44,47.6162683,-122.0355736,50169,742,Washington
Casa Grande,0.86,32.8795022,-111.7573521,50111,743,Arizona
Pinellas Park,0.06,27.8428025,-82.6995443,49998,744,Florida
Troy,0.02,42.7284117,-73.6917851,49974,745,New York
West Sacramento,0.56,38.5804609,-121.530234,49891,746,California
Burien,0.57,47.4703767,-122.3467918,49858,747,Washington
Commerce City,1.35,39.8083196,-104.9338675,49799,748,Colorado
Monroe,-0.06,32.5093109,-92.1193012,49761,749,Louisiana
Cerritos,-0.04,33.8583483,-118.0647871,49707,750,California
Downers Grove,0.00,41.8089191,-88.0111746,49670,751,Illinois
Coral Gables,0.16,25.72149,-80.2683838,49631,752,Florida
Wilson,0.10,35.7212689,-77.9155395,49628,753,North Carolina
Niagara Falls,-0.11,43.0962143,-79.0377388,49468,754,New York
Poway,0.02,32.9628232,-117.0358646,49417,755,California
Edina,0.04,44.8896866,-93.3499489,49376,756,Minnesota
Cuyahoga Falls,0.00,41.1339449,-81.4845585,49267,757,Ohio
Rancho Santa Margarita,0.05,33.640855,-117.603104,49228,758,California
Harrisburg,0.01,40.2731911,-76.8867008,49188,759,Pennsylvania
Huntington,-0.05,38.4192496,-82.445154,49177,760,West Virginia
La Mirada,0.05,33.9172357,-118.0120086,49133,761,California
Cypress,0.05,33.8169599,-118.0372852,49087,762,California
Caldwell,0.77,43.6629384,-116.6873596,48957,763,Idaho
Logan,0.15,41.7369803,-111.8338359,48913,764,Utah
Galveston,-0.15,29.3013479,-94.7976958,48733,765,Texas
Sheboygan,-0.04,43.7508284,-87.71453,48725,766,Wisconsin
Middletown,-0.06,39.5150576,-84.3982763,48630,767,Ohio
Murray,0.07,40.6668916,-111.8879909,48612,768,Utah
Roswell,0.08,33.3942655,-104.5230242,48611,769,New Mexico
Parker,0.96,39.5186002,-104.7613633,48608,770,Colorado
Bedford,0.03,32.844017,-97.1430671,48592,771,Texas
East Lansing,0.04,42.7369792,-84.4838654,48554,772,Michigan
Methuen,0.10,42.7262016,-71.1908924,48514,773,Massachusetts
Covina,0.03,34.0900091,-117.8903397,48508,774,California
Alexandria,0.04,31.3112936,-92.4451371,48426,775,Louisiana
Olympia,0.12,47.0378741,-122.9006951,48338,776,Washington
Euclid,-0.08,41.5931049,-81.5267873,48139,777,Ohio
Mishawaka,0.02,41.6619927,-86.1586156,47989,778,Indiana
Salina,0.05,38.8402805,-97.6114237,47846,779,Kansas
Azusa,0.07,34.1336186,-117.9075627,47842,780,California
Newark,0.03,40.0581205,-82.4012642,47777,781,Ohio
Chesterfield,0.02,38.6631083,-90.5770675,47749,782,Missouri
Leesburg,0.66,39.1156615,-77.5636015,47673,783,Virginia
Dunwoody,,33.9462125,-84.3346473,47591,784,Georgia
Hattiesburg,0.03,31.3271189,-89.2903392,47556,785,Mississippi
Roseville,-0.01,42.4972583,-82.9371409,47555,786,Michigan
Bonita Springs,0.44,26.339806,-81.7786972,47547,787,Florida
Portage,0.06,42.2011538,-85.5800022,47523,788,Michigan
St. Louis Park,0.07,44.9597376,-93.3702186,47411,789,Minnesota
Collierville,0.43,35.042036,-89.6645266,47333,790,Tennessee
Middletown,0.04,41.5623209,-72.6506488,47333,791,Connecticut
Stillwater,0.20,36.1156071,-97.0583681,47186,792,Oklahoma
East Providence,-0.03,41.8137116,-71.3700545,47149,793,Rhode Island
Lawrence,0.21,39.8386516,-86.0252612,47135,794,Indiana
Wauwatosa,0.00,43.0494572,-88.0075875,47134,795,Wisconsin
Mentor,-0.07,41.6661573,-81.339552,46979,796,Ohio
Ceres,0.34,37.5949316,-120.9577098,46714,797,California
Cedar Hill,0.42,32.5884689,-96.9561152,46663,798,Texas
Mansfield,-0.10,40.75839,-82.5154471,46454,799,Ohio
Binghamton,-0.02,42.0986867,-75.9179738,46444,800,New York
Coeur d'Alene,0.33,47.6776832,-116.7804664,46402,801,Idaho
San Luis Obispo,0.04,35.2827524,-120.6596156,46377,802,California
Minot,0.27,48.2329668,-101.2922906,46321,803,North Dakota
Palm Springs,0.08,33.8302961,-116.5452921,46281,804,California
Pine Bluff,-0.16,34.2284312,-92.0031955,46094,805,Arkansas
Texas City,0.10,29.383845,-94.9027002,46081,806,Texas
Summerville,0.63,33.0185039,-80.1756481,46074,807,South Carolina
Twin Falls,0.32,42.5629668,-114.4608711,45981,808,Idaho
Jeffersonville,0.53,38.2775702,-85.7371847,45929,809,Indiana
San Jacinto,0.92,33.7839084,-116.958635,45851,810,California
Madison,0.54,34.6992579,-86.7483318,45799,811,Alabama
Altoona,-0.07,40.5186809,-78.3947359,45796,812,Pennsylvania
Columbus,0.16,39.2014404,-85.9213796,45775,813,Indiana
Beavercreek,0.19,39.7092262,-84.0632685,45712,814,Ohio
Apopka,0.64,28.6934076,-81.5322149,45587,815,Florida
Elmhurst,0.06,41.8994744,-87.9403418,45556,816,Illinois
Maricopa,25.03,33.0581063,-112.0476423,45508,817,Arizona
Farmington,0.18,36.7280583,-108.2186856,45426,818,New Mexico
Glenview,0.05,42.0697509,-87.7878408,45417,819,Illinois
Cleveland Heights,-0.10,41.5200518,-81.556235,45394,820,Ohio
Draper,0.77,40.5246711,-111.8638226,45285,821,Utah
Lincoln,2.85,38.891565,-121.2930079,45237,822,California
Sierra Vista,0.19,31.5455001,-110.2772856,45129,823,Arizona
Lacey,0.42,47.0342629,-122.8231915,44919,824,Washington
Biloxi,-0.12,30.3960318,-88.8853078,44820,825,Mississippi
Strongsville,0.02,41.3144966,-81.83569,44730,826,Ohio
Barnstable Town,-0.07,41.7003208,-70.3002024,44641,827,Massachusetts
Wylie,1.85,33.0151201,-96.5388789,44575,828,Texas
Sayreville,0.10,40.4594021,-74.360846,44412,829,New Jersey
Kannapolis,0.19,35.4873613,-80.6217341,44359,830,North Carolina
Charlottesville,0.11,38.0293059,-78.4766781,44349,831,Virginia
Littleton,0.09,39.613321,-105.0166498,44275,832,Colorado
Titusville,0.08,28.6122187,-80.8075537,44206,833,Florida
Hackensack,0.03,40.8859325,-74.0434736,44113,834,New Jersey
Newark,0.03,37.5296593,-122.0402399,44096,835,California
Pittsfield,-0.04,42.4500845,-73.2453824,44057,836,Massachusetts
York,0.06,39.9625984,-76.727745,43935,837,Pennsylvania
Lombard,0.03,41.8800296,-88.0078435,43907,838,Illinois
Attleboro,0.05,41.9445441,-71.2856082,43886,839,Massachusetts
DeKalb,0.12,41.9294736,-88.7503647,43849,840,Illinois
Blacksburg,0.09,37.2295733,-80.4139393,43609,841,Virginia
Dublin,0.38,40.0992294,-83.1140771,43607,842,Ohio
Haltom City,0.11,32.7995738,-97.2691817,43580,843,Texas
Lompoc,0.06,34.6391501,-120.4579409,43509,844,California
El Centro,0.14,32.792,-115.5630514,43363,845,California
Danville,0.04,37.8215929,-121.9999606,43341,846,California
Jefferson City,0.07,38.5767017,-92.1735164,43330,847,Missouri
Cutler Bay,0.43,25.5808323,-80.3468593,43328,848,Florida
Oakland Park,0.03,26.1723065,-80.1319893,43286,849,Florida
North Miami Beach,0.04,25.9331488,-80.1625463,43250,850,Florida
Freeport,-0.01,40.6576022,-73.5831835,43167,851,New York
Moline,-0.02,41.5067003,-90.5151342,43116,852,Illinois
Coachella,0.88,33.6803003,-116.173894,43092,853,California
Fort Pierce,0.07,27.4467056,-80.3256056,43074,854,Florida
Smyrna,0.55,35.9828412,-86.5186045,43060,855,Tennessee
Bountiful,0.04,40.8893895,-111.880771,43023,856,Utah
Fond du Lac,0.02,43.7730448,-88.4470508,42970,857,Wisconsin
Everett,0.12,42.40843,-71.0536625,42935,858,Massachusetts
Danville,-0.11,36.5859718,-79.3950228,42907,859,Virginia
Keller,0.53,32.9341893,-97.229298,42907,860,Texas
Belleville,0.01,38.5200504,-89.9839935,42895,861,Illinois
Bell Gardens,-0.03,33.9652918,-118.1514588,42889,862,California
Cleveland,0.14,35.1595182,-84.8766115,42774,863,Tennessee
North Lauderdale,0.11,26.217305,-80.2258811,42757,864,Florida
Fairfield,0.01,39.3454673,-84.5603187,42635,865,Ohio
Salem,0.05,42.51954,-70.8967155,42544,866,Massachusetts
Rancho Palos Verdes,0.03,33.7444613,-118.3870173,42448,867,California
San Bruno,0.06,37.6304904,-122.4110835,42443,868,California
Concord,0.04,43.2081366,-71.5375718,42419,869,New Hampshire
Burlington,0.06,44.4758825,-73.212072,42284,870,Vermont
Apex,0.99,35.732652,-78.8502856,42214,871,North Carolina
Midland,0.01,43.6155825,-84.2472116,42181,872,Michigan
Altamonte Springs,0.02,28.6611089,-81.3656242,42150,873,Florida
Hutchinson,0.00,38.0608445,-97.9297743,41889,874,Kansas
Buffalo Grove,-0.03,42.1662831,-87.9631308,41778,875,Illinois
